dataset,protocol,msg,qtype,w_query,x,application/cbor+dns t7 decode,application/cbor+dns t7 encode
yourthings,dns,q,A,False,4.6e-05,17,9
yourthings,dns,q,A,False,4.7e-05,10,9
yourthings,dns,q,A,False,4.8e-05,9,2
yourthings,dns,q,A,False,4.9e-05,9,3
yourthings,dns,q,A,False,5e-05,2,3
yourthings,dns,q,A,False,5.1e-05,1,2
yourthings,dns,q,A,False,5.2e-05,1,1
yourthings,dns,q,A,False,5.3e-05,,1
yourthings,dns,q,A,False,5.4e-05,4,3
yourthings,dns,q,A,False,5.5e-05,,1
yourthings,dns,q,A,False,5.6e-05,1,2
yourthings,dns,q,A,False,5.7e-05,1,1
yourthings,dns,q,A,False,5.8e-05,2,2
yourthings,dns,q,A,False,5.9e-05,3,3
yourthings,dns,q,A,False,6e-05,7,1
yourthings,dns,q,A,False,6.1e-05,3,
yourthings,dns,q,A,False,6.2e-05,5,
yourthings,dns,q,A,False,6.3e-05,2,2
yourthings,dns,q,A,False,6.4e-05,3,1
yourthings,dns,q,A,False,6.5e-05,3,1
yourthings,dns,q,A,False,6.6e-05,3,1
yourthings,dns,q,A,False,6.7e-05,3,
yourthings,dns,q,A,False,6.8e-05,3,1
yourthings,dns,q,A,False,6.9e-05,3,
yourthings,dns,q,A,False,7e-05,2,1
yourthings,dns,q,A,False,7.1e-05,,2
yourthings,dns,q,A,False,7.3e-05,,1
yourthings,dns,q,A,False,7.4e-05,1,
yourthings,dns,q,A,False,7.5e-05,1,
yourthings,dns,q,A,False,7.6e-05,1,1
yourthings,dns,q,A,False,7.7e-05,1,1
yourthings,dns,q,A,False,7.8e-05,1,1
yourthings,dns,q,A,False,7.9e-05,1,
yourthings,dns,q,A,False,8e-05,2,2
yourthings,dns,q,A,False,8.1e-05,3,1
yourthings,dns,q,A,False,8.2e-05,2,1
yourthings,dns,q,A,False,8.4e-05,2,1
yourthings,dns,q,A,False,8.5e-05,1,1
yourthings,dns,q,A,False,8.6e-05,1,1
yourthings,dns,q,A,False,8.7e-05,3,1
yourthings,dns,q,A,False,8.9e-05,,1
yourthings,dns,q,A,False,9e-05,1,1
yourthings,dns,q,A,False,9.1e-05,1,3
yourthings,dns,q,A,False,9.2e-05,,1
yourthings,dns,q,A,False,9.3e-05,1,
yourthings,dns,q,A,False,9.5e-05,2,3
yourthings,dns,q,A,False,9.6e-05,,1
yourthings,dns,q,A,False,9.7e-05,1,
yourthings,dns,q,A,False,9.9e-05,1,
yourthings,dns,q,A,False,0.0001,1,
yourthings,dns,q,A,False,0.000101,1,
yourthings,dns,q,A,False,0.000102,,1
yourthings,dns,q,A,False,0.000103,2,
yourthings,dns,q,A,False,0.000104,,2
yourthings,dns,q,A,False,0.000106,1,2
yourthings,dns,q,A,False,0.000108,,1
yourthings,dns,q,A,False,0.000109,1,
yourthings,dns,q,A,False,0.000111,,1
yourthings,dns,q,A,False,0.000112,,1
yourthings,dns,q,A,False,0.00012,,1
yourthings,dns,q,A,False,0.000122,1,
yourthings,dns,q,A,False,0.000128,,1
yourthings,dns,q,A,False,0.00013,,1
yourthings,dns,q,A,False,0.000137,,1
yourthings,dns,q,A,False,0.00014,1,
yourthings,dns,q,A,False,0.000145,,1
yourthings,dns,q,A,False,0.000146,,1
yourthings,dns,q,A,False,0.000149,,1
yourthings,dns,q,A,False,0.000152,,1
yourthings,dns,q,A,False,0.000155,,1
yourthings,dns,q,A,False,0.000159,1,1
yourthings,dns,q,A,False,0.000188,1,1
yourthings,dns,q,A,False,0.000189,1,
yourthings,dns,q,A,False,0.00019,1,
yourthings,dns,q,A,False,0.000242,1,
yourthings,dns,q,A,False,0.000286,,1
yourthings,dns,q,AAAA,False,1.7e-05,8,
yourthings,dns,q,AAAA,False,1.8e-05,12,
yourthings,dns,q,AAAA,False,1.9e-05,16,
yourthings,dns,q,AAAA,False,2e-05,16,
yourthings,dns,q,AAAA,False,2.1e-05,831,4
yourthings,dns,q,AAAA,False,2.2e-05,2670,594
yourthings,dns,q,AAAA,False,2.3e-05,8910,2539
yourthings,dns,q,AAAA,False,2.4e-05,35734,5885
yourthings,dns,q,AAAA,False,2.5e-05,50417,30198
yourthings,dns,q,AAAA,False,2.6e-05,30380,55572
yourthings,dns,q,AAAA,False,2.7e-05,13392,40416
yourthings,dns,q,AAAA,False,2.8e-05,9685,20711
yourthings,dns,q,AAAA,False,2.9e-05,8388,8184
yourthings,dns,q,AAAA,False,3e-05,4389,2347
yourthings,dns,q,AAAA,False,3.1e-05,1400,713
yourthings,dns,q,AAAA,False,3.2e-05,533,292
yourthings,dns,q,AAAA,False,3.3e-05,217,172
yourthings,dns,q,AAAA,False,3.4e-05,87,147
yourthings,dns,q,AAAA,False,3.5e-05,154,128
yourthings,dns,q,AAAA,False,3.6e-05,145,97
yourthings,dns,q,AAAA,False,3.7e-05,139,41
yourthings,dns,q,AAAA,False,3.8e-05,88,10
yourthings,dns,q,AAAA,False,3.9e-05,52,9
yourthings,dns,q,AAAA,False,4e-05,69,5
yourthings,dns,q,AAAA,False,4.1e-05,92,3
yourthings,dns,q,AAAA,False,4.2e-05,102,4
yourthings,dns,q,AAAA,False,4.3e-05,77,1
yourthings,dns,q,AAAA,False,4.4e-05,39,
yourthings,dns,q,AAAA,False,4.5e-05,17,4
yourthings,dns,q,AAAA,False,4.6e-05,3,
yourthings,dns,q,AAAA,False,4.7e-05,3,
yourthings,dns,q,AAAA,False,4.8e-05,4,
yourthings,dns,q,AAAA,False,4.9e-05,,1
yourthings,dns,q,AAAA,False,5.6e-05,1,
yourthings,dns,q,AAAA,False,5.7e-05,,1
yourthings,dns,q,AAAA,False,6e-05,1,
yourthings,dns,q,AAAA,False,6.1e-05,2,1
yourthings,dns,q,AAAA,False,6.6e-05,3,
yourthings,dns,q,AAAA,False,6.7e-05,1,
yourthings,dns,q,AAAA,False,6.8e-05,2,
yourthings,dns,q,AAAA,False,7.1e-05,2,
yourthings,dns,q,AAAA,False,7.4e-05,1,
yourthings,dns,q,AAAA,False,7.5e-05,1,1
yourthings,dns,q,AAAA,False,8e-05,1,
yourthings,dns,q,AAAA,False,8.2e-05,1,
yourthings,dns,q,AAAA,False,8.3e-05,1,1
yourthings,dns,q,AAAA,False,8.4e-05,,1
yourthings,dns,q,AAAA,False,8.7e-05,,1
yourthings,dns,q,AAAA,False,9.3e-05,1,
yourthings,dns,q,AAAA,False,9.4e-05,,2
yourthings,dns,q,AAAA,False,9.5e-05,,1
yourthings,dns,q,AAAA,False,9.7e-05,1,2
yourthings,dns,q,AAAA,False,0.0001,1,
yourthings,dns,q,AAAA,False,0.000101,,1
yourthings,dns,q,AAAA,False,0.000107,,1
yourthings,dns,q,AAAA,False,0.000113,1,
yourthings,dns,q,AAAA,False,0.000114,1,
yourthings,dns,q,AAAA,False,0.000186,,1
yourthings,dns,q,TXT,False,2.1e-05,1,
yourthings,dns,q,TXT,False,2.2e-05,33,
yourthings,dns,q,TXT,False,2.3e-05,71,4
yourthings,dns,q,TXT,False,2.4e-05,67,19
yourthings,dns,q,TXT,False,2.5e-05,32,75
yourthings,dns,q,TXT,False,2.6e-05,13,66
yourthings,dns,q,TXT,False,2.7e-05,3,51
yourthings,dns,q,TXT,False,2.8e-05,19,49
yourthings,dns,q,TXT,False,2.9e-05,40,47
yourthings,dns,q,TXT,False,3e-05,39,18
yourthings,dns,q,TXT,False,3.1e-05,18,10
yourthings,dns,q,TXT,False,3.2e-05,3,
yourthings,dns,q,PTR,False,2.5e-05,,2
yourthings,dns,q,PTR,False,2.6e-05,,49
yourthings,dns,q,PTR,False,2.7e-05,,154
yourthings,dns,q,PTR,False,2.8e-05,31,291
yourthings,dns,q,PTR,False,2.9e-05,111,1606
yourthings,dns,q,PTR,False,3e-05,156,3942
yourthings,dns,q,PTR,False,3.1e-05,600,3191
yourthings,dns,q,PTR,False,3.2e-05,2366,1296
yourthings,dns,q,PTR,False,3.3e-05,3748,439
yourthings,dns,q,PTR,False,3.4e-05,2765,247
yourthings,dns,q,PTR,False,3.5e-05,928,148
yourthings,dns,q,PTR,False,3.6e-05,205,61
yourthings,dns,q,PTR,False,3.7e-05,43,25
yourthings,dns,q,PTR,False,3.8e-05,7,4
yourthings,dns,q,PTR,False,3.9e-05,19,5
yourthings,dns,q,PTR,False,4e-05,63,2
yourthings,dns,q,PTR,False,4.1e-05,153,1
yourthings,dns,q,PTR,False,4.2e-05,128,1
yourthings,dns,q,PTR,False,4.3e-05,103,2
yourthings,dns,q,PTR,False,4.4e-05,26,
yourthings,dns,q,PTR,False,4.5e-05,7,
yourthings,dns,q,PTR,False,4.6e-05,1,
yourthings,dns,q,PTR,False,4.7e-05,2,
yourthings,dns,q,PTR,False,4.8e-05,2,1
yourthings,dns,q,PTR,False,4.9e-05,1,
yourthings,dns,q,PTR,False,5.1e-05,1,
yourthings,dns,q,PTR,False,5.6e-05,1,
yourthings,dns,q,PTR,False,0.000146,,1
yourthings,dns,q,PTR,False,0.000154,1,
yourthings,dns,q,SRV,False,2.7e-05,,1
yourthings,dns,q,SRV,False,2.8e-05,,5
yourthings,dns,q,SRV,False,2.9e-05,,12
yourthings,dns,q,SRV,False,3e-05,3,28
yourthings,dns,q,SRV,False,3.1e-05,6,23
yourthings,dns,q,SRV,False,3.2e-05,15,15
yourthings,dns,q,SRV,False,3.3e-05,20,5
yourthings,dns,q,SRV,False,3.4e-05,16,1
yourthings,dns,q,SRV,False,3.5e-05,12,
yourthings,dns,q,SRV,False,3.6e-05,14,
yourthings,dns,q,SRV,False,3.7e-05,3,
yourthings,dns,q,SRV,False,3.9e-05,1,
yourthings,dns,r,A,True,2.9e-05,,8
yourthings,dns,r,A,True,3e-05,,11
yourthings,dns,r,A,True,3.1e-05,,14
yourthings,dns,r,A,True,3.2e-05,,56
yourthings,dns,r,A,True,3.3e-05,,115
yourthings,dns,r,A,True,3.4e-05,,123
yourthings,dns,r,A,True,3.5e-05,,62
yourthings,dns,r,A,True,3.6e-05,,40
yourthings,dns,r,A,True,3.7e-05,,10
yourthings,dns,r,A,True,3.8e-05,,4
yourthings,dns,r,A,True,3.9e-05,,1
yourthings,dns,r,A,True,4.1e-05,,1
yourthings,dns,r,A,True,4.2e-05,,1
yourthings,dns,r,A,True,4.3e-05,1,
yourthings,dns,r,A,True,4.4e-05,1,
yourthings,dns,r,A,True,4.5e-05,3,
yourthings,dns,r,A,True,4.6e-05,6,
yourthings,dns,r,A,True,4.7e-05,1,
yourthings,dns,r,A,True,4.8e-05,6,
yourthings,dns,r,A,True,4.9e-05,21,
yourthings,dns,r,A,True,5e-05,13,
yourthings,dns,r,A,True,5.1e-05,7,
yourthings,dns,r,A,True,5.2e-05,7,
yourthings,dns,r,A,True,5.3e-05,22,
yourthings,dns,r,A,True,5.4e-05,38,
yourthings,dns,r,A,True,5.5e-05,77,
yourthings,dns,r,A,True,5.6e-05,102,1
yourthings,dns,r,A,True,5.7e-05,46,13
yourthings,dns,r,A,True,5.8e-05,41,123
yourthings,dns,r,A,True,5.9e-05,17,282
yourthings,dns,r,A,True,6e-05,10,276
yourthings,dns,r,A,True,6.1e-05,6,274
yourthings,dns,r,A,True,6.2e-05,2,386
yourthings,dns,r,A,True,6.3e-05,2,615
yourthings,dns,r,A,True,6.4e-05,2,1614
yourthings,dns,r,A,True,6.5e-05,6,3971
yourthings,dns,r,A,True,6.6e-05,1,6140
yourthings,dns,r,A,True,6.7e-05,2,7293
yourthings,dns,r,A,True,6.8e-05,,7026
yourthings,dns,r,A,True,6.9e-05,1,6190
yourthings,dns,r,A,True,7e-05,,4890
yourthings,dns,r,A,True,7.1e-05,1,3737
yourthings,dns,r,A,True,7.2e-05,1,2730
yourthings,dns,r,A,True,7.3e-05,,1945
yourthings,dns,r,A,True,7.4e-05,,1252
yourthings,dns,r,A,True,7.5e-05,,644
yourthings,dns,r,A,True,7.6e-05,1,370
yourthings,dns,r,A,True,7.7e-05,,204
yourthings,dns,r,A,True,7.8e-05,2,110
yourthings,dns,r,A,True,7.9e-05,,72
yourthings,dns,r,A,True,8e-05,,44
yourthings,dns,r,A,True,8.1e-05,1,13
yourthings,dns,r,A,True,8.2e-05,29,10
yourthings,dns,r,A,True,8.3e-05,124,9
yourthings,dns,r,A,True,8.4e-05,182,11
yourthings,dns,r,A,True,8.5e-05,165,7
yourthings,dns,r,A,True,8.6e-05,186,6
yourthings,dns,r,A,True,8.7e-05,205,6
yourthings,dns,r,A,True,8.8e-05,219,6
yourthings,dns,r,A,True,8.9e-05,270,18
yourthings,dns,r,A,True,9e-05,428,12
yourthings,dns,r,A,True,9.1e-05,795,27
yourthings,dns,r,A,True,9.2e-05,1767,27
yourthings,dns,r,A,True,9.3e-05,3032,38
yourthings,dns,r,A,True,9.4e-05,4354,38
yourthings,dns,r,A,True,9.5e-05,4885,41
yourthings,dns,r,A,True,9.6e-05,4934,81
yourthings,dns,r,A,True,9.7e-05,4716,70
yourthings,dns,r,A,True,9.8e-05,4232,108
yourthings,dns,r,A,True,9.9e-05,3759,103
yourthings,dns,r,A,True,0.0001,3172,80
yourthings,dns,r,A,True,0.000101,2597,88
yourthings,dns,r,A,True,0.000102,2212,90
yourthings,dns,r,A,True,0.000103,1819,152
yourthings,dns,r,A,True,0.000104,1539,136
yourthings,dns,r,A,True,0.000105,1217,190
yourthings,dns,r,A,True,0.000106,953,327
yourthings,dns,r,A,True,0.000107,704,625
yourthings,dns,r,A,True,0.000108,470,1082
yourthings,dns,r,A,True,0.000109,373,1541
yourthings,dns,r,A,True,0.00011,245,2006
yourthings,dns,r,A,True,0.000111,183,2301
yourthings,dns,r,A,True,0.000112,148,2361
yourthings,dns,r,A,True,0.000113,94,2196
yourthings,dns,r,A,True,0.000114,59,1935
yourthings,dns,r,A,True,0.000115,43,1681
yourthings,dns,r,A,True,0.000116,35,1416
yourthings,dns,r,A,True,0.000117,21,1104
yourthings,dns,r,A,True,0.000118,19,837
yourthings,dns,r,A,True,0.000119,12,588
yourthings,dns,r,A,True,0.00012,8,427
yourthings,dns,r,A,True,0.000121,8,346
yourthings,dns,r,A,True,0.000122,4,231
yourthings,dns,r,A,True,0.000123,2,148
yourthings,dns,r,A,True,0.000124,5,85
yourthings,dns,r,A,True,0.000125,2,52
yourthings,dns,r,A,True,0.000126,6,27
yourthings,dns,r,A,True,0.000127,2,21
yourthings,dns,r,A,True,0.000128,5,18
yourthings,dns,r,A,True,0.000129,5,14
yourthings,dns,r,A,True,0.00013,6,4
yourthings,dns,r,A,True,0.000131,10,6
yourthings,dns,r,A,True,0.000132,15,8
yourthings,dns,r,A,True,0.000133,19,4
yourthings,dns,r,A,True,0.000134,21,2
yourthings,dns,r,A,True,0.000135,25,5
yourthings,dns,r,A,True,0.000136,27,1
yourthings,dns,r,A,True,0.000137,30,1
yourthings,dns,r,A,True,0.000138,34,2
yourthings,dns,r,A,True,0.000139,28,1
yourthings,dns,r,A,True,0.00014,29,
yourthings,dns,r,A,True,0.000141,29,1
yourthings,dns,r,A,True,0.000142,22,
yourthings,dns,r,A,True,0.000143,29,4
yourthings,dns,r,A,True,0.000144,29,
yourthings,dns,r,A,True,0.000145,15,
yourthings,dns,r,A,True,0.000146,17,
yourthings,dns,r,A,True,0.000147,14,1
yourthings,dns,r,A,True,0.000148,12,2
yourthings,dns,r,A,True,0.000149,13,
yourthings,dns,r,A,True,0.00015,12,1
yourthings,dns,r,A,True,0.000151,10,1
yourthings,dns,r,A,True,0.000152,6,2
yourthings,dns,r,A,True,0.000153,6,
yourthings,dns,r,A,True,0.000154,3,1
yourthings,dns,r,A,True,0.000155,2,1
yourthings,dns,r,A,True,0.000156,1,
yourthings,dns,r,A,True,0.000157,1,
yourthings,dns,r,A,True,0.000159,2,
yourthings,dns,r,A,True,0.000161,1,
yourthings,dns,r,A,True,0.000165,,1
yourthings,dns,r,A,True,0.000167,1,
yourthings,dns,r,A,True,0.000168,1,
yourthings,dns,r,A,True,0.000169,1,1
yourthings,dns,r,A,True,0.00017,1,
yourthings,dns,r,A,True,0.000173,1,
yourthings,dns,r,A,True,0.000174,1,
yourthings,dns,r,A,True,0.000175,,1
yourthings,dns,r,A,True,0.000176,1,
yourthings,dns,r,A,True,0.000177,1,
yourthings,dns,r,A,True,0.000186,1,
yourthings,dns,r,A,True,0.000188,1,
yourthings,dns,r,A,True,0.000189,1,
yourthings,dns,r,A,True,0.00019,1,
yourthings,dns,r,A,True,0.000192,2,
yourthings,dns,r,A,True,0.000193,2,
yourthings,dns,r,A,True,0.000194,10,
yourthings,dns,r,A,True,0.000195,20,
yourthings,dns,r,A,True,0.000196,24,
yourthings,dns,r,A,True,0.000197,34,
yourthings,dns,r,A,True,0.000198,36,
yourthings,dns,r,A,True,0.000199,45,
yourthings,dns,r,A,True,0.0002,29,
yourthings,dns,r,A,True,0.000201,28,
yourthings,dns,r,A,True,0.000202,48,1
yourthings,dns,r,A,True,0.000203,52,
yourthings,dns,r,A,True,0.000204,71,
yourthings,dns,r,A,True,0.000205,79,
yourthings,dns,r,A,True,0.000206,62,
yourthings,dns,r,A,True,0.000207,64,
yourthings,dns,r,A,True,0.000208,48,
yourthings,dns,r,A,True,0.000209,77,
yourthings,dns,r,A,True,0.00021,84,
yourthings,dns,r,A,True,0.000211,84,
yourthings,dns,r,A,True,0.000212,94,1
yourthings,dns,r,A,True,0.000213,135,
yourthings,dns,r,A,True,0.000214,151,
yourthings,dns,r,A,True,0.000215,164,
yourthings,dns,r,A,True,0.000216,276,
yourthings,dns,r,A,True,0.000217,371,
yourthings,dns,r,A,True,0.000218,465,
yourthings,dns,r,A,True,0.000219,546,
yourthings,dns,r,A,True,0.00022,710,
yourthings,dns,r,A,True,0.000221,906,
yourthings,dns,r,A,True,0.000222,1012,
yourthings,dns,r,A,True,0.000223,1160,1
yourthings,dns,r,A,True,0.000224,1177,
yourthings,dns,r,A,True,0.000225,1223,
yourthings,dns,r,A,True,0.000226,1189,
yourthings,dns,r,A,True,0.000227,1147,
yourthings,dns,r,A,True,0.000228,1098,
yourthings,dns,r,A,True,0.000229,985,
yourthings,dns,r,A,True,0.00023,1008,
yourthings,dns,r,A,True,0.000231,883,
yourthings,dns,r,A,True,0.000232,864,
yourthings,dns,r,A,True,0.000233,848,
yourthings,dns,r,A,True,0.000234,700,
yourthings,dns,r,A,True,0.000235,611,
yourthings,dns,r,A,True,0.000236,561,
yourthings,dns,r,A,True,0.000237,532,
yourthings,dns,r,A,True,0.000238,435,
yourthings,dns,r,A,True,0.000239,365,
yourthings,dns,r,A,True,0.00024,269,
yourthings,dns,r,A,True,0.000241,246,
yourthings,dns,r,A,True,0.000242,221,
yourthings,dns,r,A,True,0.000243,207,
yourthings,dns,r,A,True,0.000244,180,
yourthings,dns,r,A,True,0.000245,126,
yourthings,dns,r,A,True,0.000246,108,
yourthings,dns,r,A,True,0.000247,75,
yourthings,dns,r,A,True,0.000248,81,
yourthings,dns,r,A,True,0.000249,43,
yourthings,dns,r,A,True,0.00025,37,
yourthings,dns,r,A,True,0.000251,34,
yourthings,dns,r,A,True,0.000252,27,
yourthings,dns,r,A,True,0.000253,21,
yourthings,dns,r,A,True,0.000254,13,
yourthings,dns,r,A,True,0.000255,9,
yourthings,dns,r,A,True,0.000256,4,
yourthings,dns,r,A,True,0.000257,6,
yourthings,dns,r,A,True,0.000258,3,
yourthings,dns,r,A,True,0.000259,1,
yourthings,dns,r,A,True,0.00026,8,
yourthings,dns,r,A,True,0.000261,3,
yourthings,dns,r,A,True,0.000262,3,
yourthings,dns,r,A,True,0.000263,2,
yourthings,dns,r,A,True,0.000264,3,
yourthings,dns,r,A,True,0.000265,2,
yourthings,dns,r,A,True,0.000266,1,
yourthings,dns,r,A,True,0.000267,2,
yourthings,dns,r,A,True,0.000269,1,
yourthings,dns,r,A,True,0.000274,1,
yourthings,dns,r,A,True,0.000277,1,
yourthings,dns,r,A,True,0.000279,1,
yourthings,dns,r,A,True,0.000287,2,
yourthings,dns,r,A,True,0.00029,1,
yourthings,dns,r,A,True,0.000298,1,
yourthings,dns,r,A,True,0.000299,1,
yourthings,dns,r,A,True,0.000302,1,
yourthings,dns,r,A,True,0.000305,1,
yourthings,dns,r,A,True,0.000307,1,
yourthings,dns,r,A,True,0.000308,1,
yourthings,dns,r,A,True,0.000314,1,
yourthings,dns,r,A,True,0.000315,1,
yourthings,dns,r,A,True,0.000321,1,
yourthings,dns,r,A,True,0.0004,1,
yourthings,dns,r,A,False,2.6e-05,1,
yourthings,dns,r,A,False,2.7e-05,5,
yourthings,dns,r,A,False,2.8e-05,2,
yourthings,dns,r,A,False,2.9e-05,1,
yourthings,dns,r,A,False,3e-05,2,
yourthings,dns,r,A,False,3.7e-05,,1
yourthings,dns,r,A,False,3.8e-05,,1
yourthings,dns,r,A,False,3.9e-05,,2
yourthings,dns,r,A,False,4e-05,,4
yourthings,dns,r,A,False,4.1e-05,,1
yourthings,dns,r,A,False,4.2e-05,,1
yourthings,dns,r,A,False,4.4e-05,,1
yourthings,dns,r,A,False,6.3e-05,1,
yourthings,dns,r,A,False,6.4e-05,2,
yourthings,dns,r,A,False,6.5e-05,3,
yourthings,dns,r,A,False,6.6e-05,4,1
yourthings,dns,r,A,False,6.7e-05,20,3
yourthings,dns,r,A,False,6.8e-05,14,1
yourthings,dns,r,A,False,6.9e-05,9,2
yourthings,dns,r,A,False,7e-05,30,10
yourthings,dns,r,A,False,7.1e-05,16,18
yourthings,dns,r,A,False,7.2e-05,18,11
yourthings,dns,r,A,False,7.3e-05,9,17
yourthings,dns,r,A,False,7.4e-05,8,16
yourthings,dns,r,A,False,7.5e-05,5,18
yourthings,dns,r,A,False,7.6e-05,4,18
yourthings,dns,r,A,False,7.7e-05,2,10
yourthings,dns,r,A,False,7.8e-05,1,7
yourthings,dns,r,A,False,7.9e-05,1,7
yourthings,dns,r,A,False,8e-05,,2
yourthings,dns,r,A,False,8.1e-05,,2
yourthings,dns,r,A,False,8.2e-05,,3
yourthings,dns,r,A,False,8.4e-05,,1
yourthings,dns,r,A,False,9.4e-05,,1
yourthings,dns,r,A,False,9.5e-05,,1
yourthings,dns,r,A,False,9.6e-05,,2
yourthings,dns,r,A,False,9.7e-05,,1
yourthings,dns,r,A,False,9.8e-05,,1
yourthings,dns,r,A,False,9.9e-05,,1
yourthings,dns,r,A,False,0.0001,,1
yourthings,dns,r,A,False,0.000101,1,3
yourthings,dns,r,A,False,0.000102,2,
yourthings,dns,r,A,False,0.000104,1,1
yourthings,dns,r,A,False,0.000105,3,
yourthings,dns,r,A,False,0.000107,2,
yourthings,dns,r,A,False,0.000108,1,3
yourthings,dns,r,A,False,0.000109,,3
yourthings,dns,r,A,False,0.00011,1,8
yourthings,dns,r,A,False,0.000111,,10
yourthings,dns,r,A,False,0.000112,,23
yourthings,dns,r,A,False,0.000113,,17
yourthings,dns,r,A,False,0.000114,,27
yourthings,dns,r,A,False,0.000115,,15
yourthings,dns,r,A,False,0.000116,,31
yourthings,dns,r,A,False,0.000117,,40
yourthings,dns,r,A,False,0.000118,,34
yourthings,dns,r,A,False,0.000119,,41
yourthings,dns,r,A,False,0.00012,,22
yourthings,dns,r,A,False,0.000121,,13
yourthings,dns,r,A,False,0.000122,,8
yourthings,dns,r,A,False,0.000123,,7
yourthings,dns,r,A,False,0.000124,,10
yourthings,dns,r,A,False,0.000125,,11
yourthings,dns,r,A,False,0.000126,,7
yourthings,dns,r,A,False,0.000127,,4
yourthings,dns,r,A,False,0.000128,,2
yourthings,dns,r,A,False,0.000129,,2
yourthings,dns,r,A,False,0.00013,,1
yourthings,dns,r,A,False,0.000132,,1
yourthings,dns,r,A,False,0.000133,,1
yourthings,dns,r,A,False,0.000176,1,
yourthings,dns,r,A,False,0.00018,1,
yourthings,dns,r,A,False,0.000183,1,
yourthings,dns,r,A,False,0.000185,3,
yourthings,dns,r,A,False,0.000187,4,
yourthings,dns,r,A,False,0.000188,2,
yourthings,dns,r,A,False,0.000189,3,
yourthings,dns,r,A,False,0.00019,3,
yourthings,dns,r,A,False,0.000191,9,
yourthings,dns,r,A,False,0.000192,16,
yourthings,dns,r,A,False,0.000193,11,
yourthings,dns,r,A,False,0.000194,10,
yourthings,dns,r,A,False,0.000195,15,
yourthings,dns,r,A,False,0.000196,16,
yourthings,dns,r,A,False,0.000197,12,
yourthings,dns,r,A,False,0.000198,26,
yourthings,dns,r,A,False,0.000199,25,
yourthings,dns,r,A,False,0.0002,20,
yourthings,dns,r,A,False,0.000201,20,
yourthings,dns,r,A,False,0.000202,17,
yourthings,dns,r,A,False,0.000203,25,
yourthings,dns,r,A,False,0.000204,21,
yourthings,dns,r,A,False,0.000205,14,
yourthings,dns,r,A,False,0.000206,5,
yourthings,dns,r,A,False,0.000207,7,
yourthings,dns,r,A,False,0.000208,5,
yourthings,dns,r,A,False,0.000209,7,
yourthings,dns,r,A,False,0.00021,7,
yourthings,dns,r,A,False,0.000211,4,
yourthings,dns,r,A,False,0.000212,9,
yourthings,dns,r,A,False,0.000213,8,
yourthings,dns,r,A,False,0.000214,1,
yourthings,dns,r,A,False,0.000215,3,
yourthings,dns,r,A,False,0.000216,3,
yourthings,dns,r,A,False,0.000217,2,
yourthings,dns,r,A,False,0.000218,1,
yourthings,dns,r,A,False,0.000219,2,
yourthings,dns,r,A,False,0.00022,1,
yourthings,dns,r,A,False,0.000221,1,
yourthings,dns,r,A,False,0.000225,1,
yourthings,dns,r,AAAA,True,2.8e-05,,16
yourthings,dns,r,AAAA,True,2.9e-05,,108
yourthings,dns,r,AAAA,True,3e-05,,220
yourthings,dns,r,AAAA,True,3.1e-05,,526
yourthings,dns,r,AAAA,True,3.2e-05,,2157
yourthings,dns,r,AAAA,True,3.3e-05,,4316
yourthings,dns,r,AAAA,True,3.4e-05,,4801
yourthings,dns,r,AAAA,True,3.5e-05,,3126
yourthings,dns,r,AAAA,True,3.6e-05,,1608
yourthings,dns,r,AAAA,True,3.7e-05,2,671
yourthings,dns,r,AAAA,True,3.8e-05,4,301
yourthings,dns,r,AAAA,True,3.9e-05,6,98
yourthings,dns,r,AAAA,True,4e-05,5,45
yourthings,dns,r,AAAA,True,4.1e-05,3,14
yourthings,dns,r,AAAA,True,4.2e-05,6,6
yourthings,dns,r,AAAA,True,4.3e-05,4,4
yourthings,dns,r,AAAA,True,4.4e-05,8,4
yourthings,dns,r,AAAA,True,4.5e-05,44,4
yourthings,dns,r,AAAA,True,4.6e-05,63,
yourthings,dns,r,AAAA,True,4.7e-05,109,
yourthings,dns,r,AAAA,True,4.8e-05,147,1
yourthings,dns,r,AAAA,True,4.9e-05,426,3
yourthings,dns,r,AAAA,True,5e-05,1024,
yourthings,dns,r,AAAA,True,5.1e-05,1541,3
yourthings,dns,r,AAAA,True,5.2e-05,1843,
yourthings,dns,r,AAAA,True,5.3e-05,1543,
yourthings,dns,r,AAAA,True,5.4e-05,1396,
yourthings,dns,r,AAAA,True,5.5e-05,1540,
yourthings,dns,r,AAAA,True,5.6e-05,1786,
yourthings,dns,r,AAAA,True,5.7e-05,1883,
yourthings,dns,r,AAAA,True,5.8e-05,1599,
yourthings,dns,r,AAAA,True,5.9e-05,1218,
yourthings,dns,r,AAAA,True,6e-05,791,
yourthings,dns,r,AAAA,True,6.1e-05,442,
yourthings,dns,r,AAAA,True,6.2e-05,200,
yourthings,dns,r,AAAA,True,6.3e-05,81,1
yourthings,dns,r,AAAA,True,6.4e-05,55,5
yourthings,dns,r,AAAA,True,6.5e-05,35,14
yourthings,dns,r,AAAA,True,6.6e-05,21,5
yourthings,dns,r,AAAA,True,6.7e-05,8,10
yourthings,dns,r,AAAA,True,6.8e-05,10,12
yourthings,dns,r,AAAA,True,6.9e-05,2,32
yourthings,dns,r,AAAA,True,7e-05,2,154
